sample_index	font	target_char	style_chars	value_cosine_offdiag_mean	value_cosine_offdiag_median	value_cosine_offdiag_std	value_cosine_offdiag_min	value_cosine_offdiag_max	value_cosine_offdiag_q1	value_cosine_offdiag_q3	context_cosine_offdiag_mean	context_cosine_offdiag_median	context_cosine_offdiag_std	context_cosine_offdiag_min	context_cosine_offdiag_max	context_cosine_offdiag_q1	context_cosine_offdiag_q3	raw_style_token_cosine_offdiag_mean	raw_style_token_cosine_offdiag_median	raw_style_token_cosine_offdiag_std	raw_style_token_cosine_offdiag_min	raw_style_token_cosine_offdiag_max	raw_style_token_cosine_offdiag_q1	raw_style_token_cosine_offdiag_q3
37323	华康圆体W7(JULY)	县	支,舱,闷,昆,浊,尚	0.9412299394607544	0.946274995803833	0.024652309715747833	0.8801076412200928	0.9744687080383301	0.9307885766029358	0.9621414542198181	0.9310303926467896	0.9301799535751343	0.021811923012137413	0.8935196399688721	0.9639545679092407	0.9144695401191711	0.9463551044464111	0.9637205004692078	0.9674652218818665	0.017061952501535416	0.9197889566421509	0.9875627756118774	0.9542136192321777	0.9756896495819092
120957	方正字汇-方糖秘蜜体 简	污	羊,舀,汽,叶,翩,土	0.9266156554222107	0.9256902933120728	0.03915790840983391	0.8392263650894165	0.9765834808349609	0.9016331434249878	0.9620330333709717	0.8682658076286316	0.8705435991287231	0.03780738636851311	0.8013705015182495	0.9396499991416931	0.8533440828323364	0.887759268283844	0.9650593996047974	0.9666634798049927	0.022754918783903122	0.9121970534324646	0.991930365562439	0.954751193523407	0.9843778014183044
139267	方正字迹-曾正国楷体	地	副,介,五,囤,燃,吨	0.9134508371353149	0.9173952341079712	0.04289700835943222	0.8080008029937744	0.9713713526725769	0.8916995525360107	0.9457422494888306	0.8901251554489136	0.8863163590431213	0.03975297510623932	0.8148946166038513	0.9480757713317871	0.8668607473373413	0.9192779064178467	0.9683807492256165	0.9755604863166809	0.01509303878992796	0.9331594109535217	0.9882087707519531	0.9605647325515747	0.9782732129096985
153209	方正尚酷简体	单	囚,都,剑,且,血,蔫	0.9023200869560242	0.9036862850189209	0.043345462530851364	0.8160176277160645	0.9604042172431946	0.8868609070777893	0.9414330124855042	0.901686429977417	0.9198907017707825	0.042299967259168625	0.8366031050682068	0.9664754867553711	0.8591107130050659	0.934787392616272	0.9392486810684204	0.946058988571167	0.032573115080595016	0.8721609115600586	0.9830009937286377	0.9096407890319824	0.9660075306892395
207685	方正沈尹默行书 简	祠	吝,趾,愕,仑,翩,延	0.9158386588096619	0.9216910600662231	0.030095292255282402	0.8442167043685913	0.9564777612686157	0.899599552154541	0.9378842115402222	0.850491464138031	0.8557965159416199	0.04421687871217728	0.7604994773864746	0.9319440126419067	0.8255581855773926	0.8767037391662598	0.9645907878875732	0.9647360444068909	0.01353537105023861	0.9355107545852661	0.9844838976860046	0.957080066204071	0.9768474102020264
253733	方正细等线简体	品	号,谨,刑,轮,蟀,惋	0.9206466674804688	0.9256266951560974	0.03213146701455116	0.8673168420791626	0.9663310647010803	0.9021426439285278	0.9481155872344971	0.864240288734436	0.8680293560028076	0.044035475701093674	0.7615619897842407	0.9162179231643677	0.8417776226997375	0.8982710242271423	0.9444901347160339	0.948541522026062	0.023716935887932777	0.9040561318397522	0.9771113395690918	0.9287505745887756	0.9663708806037903
294321	方正雅珠体简体	细	昼,溺,悦,部,祝,他	0.9209733605384827	0.9027692675590515	0.03383034095168114	0.8749816417694092	0.9737534523010254	0.8991255760192871	0.9586777687072754	0.8964680433273315	0.8962488174438477	0.04538464546203613	0.8115198612213135	0.9665577411651611	0.8699727058410645	0.9383236765861511	0.9421021938323975	0.9451526999473572	0.029863255098462105	0.8932121396064758	0.9893871545791626	0.9167136549949646	0.9703513979911804
33244	书体坊王羲之楷 简繁	哄	弦,烂,扣,再,叁,铭	0.9023202061653137	0.9262862205505371	0.047909680753946304	0.8002182245254517	0.9486101865768433	0.8615022301673889	0.9399484992027283	0.8908244371414185	0.9052219390869141	0.034324485808610916	0.824898898601532	0.9330450296401978	0.8601051568984985	0.9168717265129089	0.9486610889434814	0.9576731324195862	0.024344468489289284	0.894098699092865	0.9758501052856445	0.9403770565986633	0.9672330617904663
308271	方正飞跃体 简 Bold	上	卧,息,滋,啤,叠,贝	0.8554035425186157	0.8467618227005005	0.0683010146021843	0.7091508507728577	0.9507445693016052	0.8095518946647644	0.9175702333450317	0.8818429708480835	0.8787769675254822	0.02553495019674301	0.8495830297470093	0.9216892719268799	0.8554987907409668	0.9050511717796326	0.8704720735549927	0.8832871317863464	0.0809660330414772	0.7032382488250732	0.9645804762840271	0.8127384185791016	0.9500350952148438
245405	方正粗金陵简体	窗	炒,潘,蕊,疆,漱,代	0.8662613034248352	0.8702159523963928	0.0646526962518692	0.7189807891845703	0.9483057856559753	0.8410311937332153	0.916900634765625	0.8795247673988342	0.881017804145813	0.042947910726070404	0.7780277132987976	0.9257678985595703	0.8497838973999023	0.9192141890525818	0.9114865660667419	0.9335057735443115	0.06251142919063568	0.7723736763000488	0.9808397889137268	0.8993980884552002	0.9488095045089722
