sample_index	font	target_char	style_chars	value_cosine_offdiag_mean	value_cosine_offdiag_median	value_cosine_offdiag_std	value_cosine_offdiag_min	value_cosine_offdiag_max	value_cosine_offdiag_q1	value_cosine_offdiag_q3	context_cosine_offdiag_mean	context_cosine_offdiag_median	context_cosine_offdiag_std	context_cosine_offdiag_min	context_cosine_offdiag_max	context_cosine_offdiag_q1	context_cosine_offdiag_q3	raw_style_token_cosine_offdiag_mean	raw_style_token_cosine_offdiag_median	raw_style_token_cosine_offdiag_std	raw_style_token_cosine_offdiag_min	raw_style_token_cosine_offdiag_max	raw_style_token_cosine_offdiag_q1	raw_style_token_cosine_offdiag_q3
192158	方正水柱简体	更	唱,了,笆,观,节,击	0.8132421970367432	0.8815131783485413	0.14678500592708588	0.5348601341247559	0.9587205648422241	0.6545037031173706	0.9305117726325989	0.8295813202857971	0.8384400606155396	0.07287850230932236	0.6256831884384155	0.9220855236053467	0.7881503701210022	0.8804442286491394	0.857703447341919	0.9034355282783508	0.10327143967151642	0.6386539936065674	0.9610917568206787	0.8142710328102112	0.9310078024864197
73194	方正兰亭黑长简体	榆	斋,厅,甩,墅,赵,蹭	0.9395133256912231	0.9467102289199829	0.017541730776429176	0.9015028476715088	0.9636284708976746	0.9251194596290588	0.9545082449913025	0.922396719455719	0.9176284074783325	0.01531523559242487	0.8939834237098694	0.9549428820610046	0.914097785949707	0.9325995445251465	0.9644104838371277	0.9691994786262512	0.01408898551017046	0.9356449842453003	0.9811086058616638	0.9557181596755981	0.9747806787490845
233303	方正粗黑宋简体	它	鲫,苛,驱,夕,星,涉	0.8036348223686218	0.8245813846588135	0.10954895615577698	0.6040887832641602	0.951579749584198	0.7066254615783691	0.8899185061454773	0.8634998798370361	0.8905807733535767	0.06345555186271667	0.7373746633529663	0.9345614910125732	0.798467755317688	0.9214324355125427	0.8971332311630249	0.9098645448684692	0.05395880341529846	0.7796289920806885	0.9783275723457336	0.8570414185523987	0.924118161201477
157222	方正敬酷黑 简	且	炫,膏,蛤,巧,铡,芯	0.9035587906837463	0.921837329864502	0.0528775155544281	0.8110533356666565	0.9672855138778687	0.8613743782043457	0.9474400281906128	0.8972182869911194	0.9340588450431824	0.06549755483865738	0.7759658098220825	0.9718085527420044	0.8436456918716431	0.9440862536430359	0.9391284584999084	0.9581387042999268	0.04145587980747223	0.8574062585830688	0.9805673956871033	0.9069905281066895	0.9762669801712036
191991	方正水云简体_纤	书	更,趾,棠,欧,卢,申	0.8920244574546814	0.904639482498169	0.04904193803668022	0.7938522100448608	0.9705072641372681	0.8657069206237793	0.9266261458396912	0.9124869704246521	0.9030842185020447	0.025883059948682785	0.868316650390625	0.9566501975059509	0.8957619667053223	0.9345780611038208	0.9295597076416016	0.9390262961387634	0.03318777680397034	0.8550713062286377	0.9850684404373169	0.9097489714622498	0.9508011341094971
241059	方正细金陵简体	泌	挥,氏,说,俱,二,呈	0.8287894129753113	0.8893308639526367	0.12550674378871918	0.581929087638855	0.9620707631111145	0.7426643371582031	0.9174902439117432	0.8285203576087952	0.8449591398239136	0.08959877490997314	0.6803195476531982	0.9329171776771545	0.753612220287323	0.9168055057525635	0.9134622812271118	0.9475880861282349	0.0687737911939621	0.7684375047683716	0.985490083694458	0.8891580700874329	0.9596825242042542
37593	华康楷体W5-A	蚀	众,妒,灭,俱,渗,驱	0.9132649898529053	0.911299467086792	0.031736109405756	0.8417424559593201	0.9606422185897827	0.897521436214447	0.9378244876861572	0.9080312252044678	0.9111597537994385	0.03165951371192932	0.8477233648300171	0.9701470136642456	0.888353168964386	0.9251805543899536	0.9519939422607422	0.9568907618522644	0.02152179181575775	0.904672384262085	0.9872941374778748	0.9441041946411133	0.9647506475448608
122753	方正字汇-龙龙秀楷体 简	真	趾,塔,旺,洲,经,亮	0.8980273604393005	0.9256163835525513	0.049586158245801926	0.8021466135978699	0.9455155730247498	0.8632317781448364	0.9388974905014038	0.863534688949585	0.8761812448501587	0.06258562952280045	0.7415511608123779	0.93248051404953	0.8088381290435791	0.9118805527687073	0.9621838927268982	0.9664618372917175	0.01629520393908024	0.9223829507827759	0.9787342548370361	0.9570209383964539	0.9739149212837219
32555	书体坊郑板桥体 简	咆	川,牛,迎,地,云,弧	0.9085216522216797	0.9225027561187744	0.04140442609786987	0.82530277967453	0.9509844779968262	0.8745894432067871	0.9443590641021729	0.7884944677352905	0.8125872611999512	0.08049409091472626	0.6135217547416687	0.8882054090499878	0.7329144477844238	0.8426283597946167	0.9651787877082825	0.9691004157066345	0.013658530078828335	0.9370596408843994	0.9823367595672607	0.9537909030914307	0.9742727279663086
227062	方正粗圆简体	邢	伤,壮,隐,沿,草,欢	0.9226018786430359	0.9292634129524231	0.0475461445748806	0.7798762917518616	0.9728093147277832	0.9074876308441162	0.9589493274688721	0.9191750884056091	0.9175156950950623	0.02512398548424244	0.8668880462646484	0.9666134715080261	0.9015979170799255	0.9384796619415283	0.946025013923645	0.953195333480835	0.03395051509141922	0.8462737798690796	0.9848890900611877	0.9374988079071045	0.9687628149986267
