sample_index	font	target_char	style_chars	value_cosine_offdiag_mean	value_cosine_offdiag_median	value_cosine_offdiag_std	value_cosine_offdiag_min	value_cosine_offdiag_max	value_cosine_offdiag_q1	value_cosine_offdiag_q3	context_cosine_offdiag_mean	context_cosine_offdiag_median	context_cosine_offdiag_std	context_cosine_offdiag_min	context_cosine_offdiag_max	context_cosine_offdiag_q1	context_cosine_offdiag_q3	raw_style_token_cosine_offdiag_mean	raw_style_token_cosine_offdiag_median	raw_style_token_cosine_offdiag_std	raw_style_token_cosine_offdiag_min	raw_style_token_cosine_offdiag_max	raw_style_token_cosine_offdiag_q1	raw_style_token_cosine_offdiag_q3
6873	方正俊黑简体	唱	画,溜,赵,惦,伯,诀	0.9485509395599365	0.948387861251831	0.015471204183995724	0.9171683192253113	0.9745391011238098	0.9411237239837646	0.9573519825935364	0.9208759665489197	0.9265397787094116	0.03101889230310917	0.8554373383522034	0.9559839963912964	0.8977081775665283	0.9449998140335083	0.9732301235198975	0.9712868928909302	0.01035438384860754	0.9517000317573547	0.9896330237388611	0.9690821170806885	0.9804863929748535
3611	方正FW童趣POP体 简	洛	画,溜,赵,惦,伯,诀	0.8916042447090149	0.8903024196624756	0.020246779546141624	0.8424891829490662	0.9212507009506226	0.8796327114105225	0.9035385251045227	0.7709195613861084	0.748028039932251	0.04373996704816818	0.7157006859779358	0.8566085696220398	0.7381110191345215	0.7989850640296936	0.9455708861351013	0.9471389651298523	0.010591952130198479	0.927082896232605	0.9642809629440308	0.9352353811264038	0.9505244493484497
7359	方正兰亭宋简体	歹	画,溜,赵,惦,伯,诀	0.9440075755119324	0.9492585062980652	0.021925030276179314	0.9051744937896729	0.9741874933242798	0.9235718846321106	0.9634600877761841	0.9352787733078003	0.9322220683097839	0.01863357424736023	0.9085030555725098	0.9643376469612122	0.9174568057060242	0.9538224935531616	0.959198534488678	0.9661255478858948	0.017900805920362473	0.9231988787651062	0.9828265905380249	0.9465242624282837	0.9720460176467896
9654	方正姚体	济	画,溜,赵,惦,伯,诀	0.9298024773597717	0.9330407381057739	0.030563440173864365	0.8481522798538208	0.9748884439468384	0.9144741296768188	0.9482276439666748	0.7390725612640381	0.7439550161361694	0.06446336209774017	0.6040840744972229	0.8446779847145081	0.690098762512207	0.7956711053848267	0.9720842242240906	0.9764472246170044	0.015180137939751148	0.9347371459007263	0.9931451678276062	0.967796266078949	0.9786955118179321
4557	方正三宝体 简_Xian	芝	画,溜,赵,惦,伯,诀	0.957179069519043	0.962049126625061	0.0150081692263484	0.9142818450927734	0.9740618467330933	0.9497012495994568	0.9694282412528992	0.8997089266777039	0.9091604948043823	0.02516263909637928	0.8590255379676819	0.9366115927696228	0.8733859658241272	0.9201793670654297	0.974665105342865	0.976151704788208	0.008579472079873085	0.9564369916915894	0.988324761390686	0.968506395816803	0.9824937582015991
13261	方正爱莎简体	少	画,溜,赵,惦,伯,诀	0.9496419429779053	0.9515643119812012	0.01211127731949091	0.9197876453399658	0.9635934829711914	0.9458495378494263	0.9590853452682495	0.8960691690444946	0.9037073850631714	0.034112460911273956	0.8376016616821289	0.9448339343070984	0.8603155612945557	0.9311290979385376	0.9674205780029297	0.9679513573646545	0.0076941922307014465	0.9530572891235352	0.9779570698738098	0.962952733039856	0.9725823998451233
14242	方正超值体 简	赠	画,溜,赵,惦,伯,诀	0.948448896408081	0.954134464263916	0.021655471995472908	0.8921167254447937	0.9794439077377319	0.9366776943206787	0.9634117484092712	0.8601962924003601	0.8467855453491211	0.034832023084163666	0.8174312114715576	0.9367192983627319	0.8351444005966187	0.8861642479896545	0.9636398553848267	0.9658468961715698	0.015251819975674152	0.928493082523346	0.9872863292694092	0.9570074081420898	0.9734663367271423
106	STFANGSO	砸	画,溜,赵,惦,伯,诀	0.9495823979377747	0.9511925578117371	0.013959209434688091	0.9184281229972839	0.9790926575660706	0.9419775009155273	0.9578557014465332	0.9352560043334961	0.936273455619812	0.016493918374180794	0.9038881063461304	0.9633853435516357	0.9208697080612183	0.9490402936935425	0.9725131988525391	0.972948431968689	0.008991707116365433	0.9500699043273926	0.9901887774467468	0.9688724279403687	0.9776039719581604
12432	方正字迹-童体毛笔字体	浴	画,溜,赵,惦,伯,诀	0.8857758641242981	0.8787010908126831	0.03493806719779968	0.8330076932907104	0.9554525017738342	0.85670006275177	0.9161725044250488	0.7631046175956726	0.7907145619392395	0.09146513789892197	0.537521243095398	0.8862963914871216	0.6924084424972534	0.8353517651557922	0.9450264573097229	0.9466379880905151	0.015686456114053726	0.9136097431182861	0.9768356084823608	0.9348952174186707	0.952629804611206
13202	方正爱莎简体	皿	画,溜,赵,惦,伯,诀	0.9496419429779053	0.9515643119812012	0.01211127731949091	0.9197876453399658	0.9635934829711914	0.9458495378494263	0.9590853452682495	0.9080201983451843	0.9057257175445557	0.026835303753614426	0.8595747947692871	0.9544898271560669	0.8933583498001099	0.9343973994255066	0.9674205780029297	0.9679513573646545	0.0076941922307014465	0.9530572891235352	0.9779570698738098	0.962952733039856	0.9725823998451233
2615	STXIHEI	葛	画,溜,赵,惦,伯,诀	0.9336546659469604	0.9366987347602844	0.019719844684004784	0.9013698101043701	0.9708700180053711	0.9191324710845947	0.9485869407653809	0.8938591480255127	0.9013595581054688	0.03513026982545853	0.819830596446991	0.9431774616241455	0.8641854524612427	0.9247728586196899	0.9534046649932861	0.9585870504379272	0.018361546099185944	0.9068318605422974	0.9740369319915771	0.9432067275047302	0.969643771648407
11438	方正字汇-羊驼体 简	枢	画,溜,赵,惦,伯,诀	0.9248630404472351	0.9225161671638489	0.026413341984152794	0.8869010806083679	0.9634571075439453	0.8992570638656616	0.9561425447463989	0.9115533828735352	0.9148208498954773	0.028154851868748665	0.8636126518249512	0.9607793688774109	0.8897894024848938	0.9331133961677551	0.9680567979812622	0.969127893447876	0.012246962636709213	0.9431199431419373	0.9876048564910889	0.9682482481002808	0.9747796058654785
6924	方正俊黑简体	曼	画,溜,赵,惦,伯,诀	0.9485509395599365	0.948387861251831	0.015471204183995724	0.9171683192253113	0.9745391011238098	0.9411237239837646	0.9573519825935364	0.9352331161499023	0.9413802623748779	0.020168429240584373	0.8948534727096558	0.9594032168388367	0.918397068977356	0.9535878896713257	0.9732301235198975	0.9712868928909302	0.01035438384860754	0.9517000317573547	0.9896330237388611	0.9690821170806885	0.9804863929748535
5574	方正书宋简体	涩	画,溜,赵,惦,伯,诀	0.9417005181312561	0.9531731009483337	0.02208484150469303	0.8878322839736938	0.9677460193634033	0.9304829239845276	0.9575290679931641	0.9069403409957886	0.9132296442985535	0.027773519977927208	0.8532935380935669	0.9409711360931396	0.889201283454895	0.9308053255081177	0.9591687321662903	0.9662577509880066	0.017246954143047333	0.9170619249343872	0.98040771484375	0.9454209804534912	0.9702742099761963
4552	方正三宝体 简_Xian	号	画,溜,赵,惦,伯,诀	0.957179069519043	0.962049126625061	0.0150081692263484	0.9142818450927734	0.9740618467330933	0.9497012495994568	0.9694282412528992	0.896350085735321	0.8935711979866028	0.03277921676635742	0.8273008465766907	0.9458370208740234	0.8723211884498596	0.9224167466163635	0.974665105342865	0.976151704788208	0.008579472079873085	0.9564369916915894	0.988324761390686	0.968506395816803	0.9824937582015991
2547	STXIHEI	八	画,溜,赵,惦,伯,诀	0.9336546659469604	0.9366987347602844	0.019719844684004784	0.9013698101043701	0.9708700180053711	0.9191324710845947	0.9485869407653809	0.903338611125946	0.9097567796707153	0.0342722125351429	0.8168873190879822	0.952045202255249	0.8839706778526306	0.9239575862884521	0.9534046649932861	0.9585870504379272	0.018361546099185944	0.9068318605422974	0.9740369319915771	0.9432067275047302	0.969643771648407
3527	方正FW童趣POP体 简	长	画,溜,赵,惦,伯,诀	0.8916042447090149	0.8903024196624756	0.020246779546141624	0.8424891829490662	0.9212507009506226	0.8796327114105225	0.9035385251045227	0.765109121799469	0.7533009648323059	0.051207855343818665	0.6748146414756775	0.8792073726654053	0.7311223745346069	0.8027629256248474	0.9455708861351013	0.9471389651298523	0.010591952130198479	0.927082896232605	0.9642809629440308	0.9352353811264038	0.9505244493484497
15682	方正飘体 简 DemiBold	惋	画,溜,赵,惦,伯,诀	0.9629440903663635	0.9618444442749023	0.007977496832609177	0.9508578777313232	0.9804085493087769	0.9561114311218262	0.9704675078392029	0.9426749348640442	0.9479728937149048	0.023584403097629547	0.8886626958847046	0.9715659022331238	0.9341468811035156	0.9615809321403503	0.9725703597068787	0.9714334607124329	0.008546702563762665	0.9564715623855591	0.9874608516693115	0.9677627682685852	0.980050265789032
12509	方正字迹-童体毛笔字体	吆	画,溜,赵,惦,伯,诀	0.8857758641242981	0.8787010908126831	0.03493806719779968	0.8330076932907104	0.9554525017738342	0.85670006275177	0.9161725044250488	0.7675694823265076	0.8039894104003906	0.09902159124612808	0.5137939453125	0.8911600112915039	0.7004795074462891	0.8458173274993896	0.9450264573097229	0.9466379880905151	0.015686456114053726	0.9136097431182861	0.9768356084823608	0.9348952174186707	0.952629804611206
5514	方正书宋简体	泛	画,溜,赵,惦,伯,诀	0.9417005181312561	0.9531731009483337	0.02208484150469303	0.8878322839736938	0.9677460193634033	0.9304829239845276	0.9575290679931641	0.9061124324798584	0.9046033620834351	0.028862357139587402	0.8444814682006836	0.9462608098983765	0.8836408853530884	0.9359228014945984	0.9591687321662903	0.9662577509880066	0.017246954143047333	0.9170619249343872	0.98040771484375	0.9454209804534912	0.9702742099761963
